timestamp,heart_rate,rr_intervals,sleep_stage,spo2,activity_level,time_in_bed_min,total_sleep_min
2024-01-07 18:30:00,76.1,"[792.008057513452, 792.5282265580244, 816.1990463139548, 855.1023957892817, 770.3496499043605]",awake,98.6,24.4,0,0
2024-01-07 19:00:00,77.0,"[780.9550423525377, 818.2513768910558, 810.7156212039243, 798.2780816843285, 773.2864139746564]",awake,98.1,38.8,0,0
2024-01-07 19:30:00,69.2,"[803.289808669789, 817.7500449269334, 830.8624944047144, 789.9795095802106, 792.381995857141]",awake,96.6,10.5,0,0
2024-01-07 20:00:00,89.9,"[814.8647417979228, 848.4085628735062, 885.5153054136127, 772.4664126519891, 742.4088948519433]",awake,98.7,15.0,0,0
2024-01-07 20:30:00,68.8,"[795.2253800650838, 767.2890275887669, 704.8263361145684, 836.6643297131394, 853.2689946450869]",awake,99.0,21.4,0,0
2024-01-07 21:00:00,77.2,"[783.6858910440211, 798.475819181225, 765.0753239640318, 809.3926094455236, 790.281234611571]",awake,98.0,17.2,0,0
2024-01-07 21:30:00,60.2,"[774.0372471674846, 821.245278796924, 800.3428858756428, 775.8698871761949, 753.3559287388282]",awake,98.9,9.5,0,0
2024-01-07 22:00:00,60.9,"[1048.8383301677068, 983.4958420326268, 992.3854652677028, 910.5885216242255, 953.1527223941617]",light,96.0,4.9,480,450
2024-01-07 22:30:00,63.8,"[1004.5751667329278, 1000.0751482455173, 1049.0203658896353, 917.6317511749218, 952.5198004919977]",light,95.9,3.4,480,450
2024-01-07 23:00:00,60.2,"[1072.831261147724, 926.7132681238511, 972.6300355567435, 959.1517378404119, 1018.2016012108722]",light,96.1,4.3,480,450
2024-01-07 23:30:00,62.3,"[1021.3548734845031, 979.0607756057317, 1051.4578064098746, 990.7376910052528, 1041.3009093703013]",light,96.1,2.7,480,450
2024-01-08 00:00:00,62.0,"[1000.7281343719183, 1041.4919621249064, 970.0469207968038, 964.2329757256102, 986.2762352775378]",deep,95.7,7.4,480,450
2024-01-08 00:30:00,64.2,"[1035.9678929990928, 1022.1766328676147, 1026.476398083656, 973.8703403953673, 975.3815881870293]",deep,96.3,5.8,480,450
2024-01-08 01:00:00,54.0,"[943.2758033481236, 1059.137615014983, 970.6526847041926, 1056.9988943957292, 961.6341683665631]",deep,95.9,3.6,480,450
2024-01-08 01:30:00,62.3,"[1004.0416384421907, 937.0074971370786, 975.2380991431934, 984.4581460883596, 992.4880378424989]",deep,95.8,2.7,480,450
2024-01-08 02:00:00,61.7,"[1029.2076427268373, 969.8165714063568, 1034.7198655621992, 902.2020975578567, 937.0750463900016]",rem,95.5,1.5,480,450
2024-01-08 02:30:00,64.6,"[942.6844769880611, 973.8273486831769, 962.0124250436766, 983.7854168990323, 1022.954491161009]",rem,96.3,4.0,480,450
2024-01-08 03:00:00,54.6,"[956.5803266084691, 947.4108251958316, 1042.4984385702558, 1009.169185567179, 970.7806656033795]",rem,95.9,5.4,480,450
2024-01-08 03:30:00,60.2,"[1012.632975216769, 969.0831134760023, 1010.797218894503, 960.194629540894, 1015.8422370827216]",rem,95.1,7.3,480,450
2024-01-08 04:00:00,50.7,"[985.3026001402148, 988.7935180781815, 957.0319410220559, 945.090363915811, 997.9814860500217]",light,95.6,4.0,480,450
2024-01-08 04:30:00,64.9,"[1073.8270612925933, 1058.2236840038931, 1065.8181273582022, 943.1739112088425, 944.1573484151288]",light,95.9,6.0,480,450
2024-01-08 05:00:00,65.3,"[1083.6426260734636, 1063.1361896331157, 971.3378781811543, 1030.037772471883, 989.7766762222345]",light,95.5,6.5,480,450
2024-01-08 05:30:00,58.9,"[978.9493694965487, 954.2610629745187, 1022.3064248978025, 1097.5285423995538, 1033.343479281619]",light,95.6,2.7,480,450
2024-01-08 06:00:00,82.0,"[816.3535221023136, 752.7242254609214, 807.4856843159275, 815.221319312176, 771.6627972098338]",awake,97.5,22.3,0,0
2024-01-08 06:30:00,73.1,"[855.0064145217924, 749.4758684160911, 775.7242290160278, 827.6645162335232, 854.1408263812293]",awake,98.4,12.5,0,0
2024-01-08 07:00:00,137.7,"[372.4262877158408, 420.99306540950107, 354.3186897911425, 410.57903343812313, 439.6805115140142]",awake,98.6,91.7,0,0
2024-01-08 07:30:00,135.0,"[443.10677563016145, 472.6227745753389, 480.8253207924749, 422.9313961621164, 420.2113662453158]",awake,98.2,91.2,0,0
2024-01-08 08:00:00,145.3,"[437.8717190960395, 424.4971661697823, 425.651047764763, 457.4141677270288, 443.08944946881013]",awake,98.3,84.8,0,0
2024-01-08 08:30:00,147.1,"[496.7186838909302, 438.00011818846434, 465.735331741673, 463.7880904164945, 422.6177906789274]",awake,97.4,81.7,0,0
2024-01-08 09:00:00,71.9,"[772.7791466506936, 850.8715918930374, 806.8512386528586, 790.8683266617813, 791.1433066244357]",awake,98.0,20.5,0,0
2024-01-08 09:30:00,58.4,"[846.6625526713367, 832.4261286733297, 699.1873702621826, 810.9932992812495, 772.7996244831733]",awake,97.9,27.7,0,0
2024-01-08 10:00:00,70.5,"[727.7323395255335, 788.6616045029066, 825.3979196039331, 752.8997839963481, 775.9399330078687]",awake,98.9,23.9,0,0
2024-01-08 10:30:00,88.6,"[770.878130511764, 777.4515019528169, 768.5508211715991, 790.0915544312411, 813.7142588680279]",awake,98.4,8.4,0,0
2024-01-08 11:00:00,68.6,"[795.0990914213402, 705.5770009941346, 870.747531836288, 775.6989325221244, 808.6104015229522]",awake,98.4,24.7,0,0
2024-01-08 11:30:00,64.9,"[736.4049842790895, 800.881992673815, 796.5211872343419, 775.920835977809, 771.9137287557983]",awake,98.0,19.6,0,0
2024-01-08 12:00:00,80.9,"[763.3502529543687, 748.8254318235552, 760.2687560350776, 846.6430692999936, 787.8176914469325]",awake,97.3,22.8,0,0
2024-01-08 12:30:00,81.0,"[833.0109112184379, 785.9850884164213, 696.7290769925771, 810.3486868232475, 853.9749925352797]",awake,98.6,33.7,0,0
2024-01-08 13:00:00,80.6,"[813.1274875932003, 846.4665666934983, 776.9793802634025, 846.6912728124623, 813.890172761803]",awake,97.5,21.3,0,0
2024-01-08 13:30:00,78.0,"[802.564483856063, 763.1337119136576, 760.9142642707009, 761.9648598552526, 725.3925593349959]",awake,98.0,22.2,0,0
2024-01-08 14:00:00,75.4,"[760.7155035381433, 835.143852892644, 785.6427431435633, 753.1524512614152, 829.3110487555336]",awake,98.6,24.2,0,0
2024-01-08 14:30:00,60.6,"[832.5025145188475, 766.702655867176, 847.5980577912, 825.5162312833211, 772.8864705208141]",awake,97.6,31.1,0,0
2024-01-08 15:00:00,79.3,"[767.4764209205803, 758.282522047943, 833.3043265464461, 798.6582969237998, 764.279455971131]",awake,97.7,24.9,0,0
2024-01-08 15:30:00,64.7,"[864.2192030106398, 845.6130874311497, 728.8625095421529, 800.6574700618816, 780.6537128169068]",awake,97.9,18.3,0,0
2024-01-08 16:00:00,80.9,"[838.4083741687103, 848.5692125371645, 743.7032226019575, 826.3258072222646, 751.6035304810677]",awake,97.4,8.5,0,0
2024-01-08 16:30:00,71.3,"[803.0775121261855, 777.5195580516418, 832.4256878686051, 720.5476354225812, 820.3866499921728]",awake,97.8,14.3,0,0
2024-01-08 17:00:00,78.2,"[757.9795192366233, 810.8525891234533, 851.820422730972, 797.4558656794578, 860.9445780510962]",awake,97.6,26.9,0,0
2024-01-08 17:30:00,75.2,"[788.2985383961527, 814.2522125044882, 837.4822782443819, 822.4340766328652, 824.4813443415454]",awake,97.8,8.1,0,0
2024-01-08 18:00:00,83.7,"[773.4180543584982, 847.1232031604648, 733.3534455823731, 844.7625388229285, 805.2237347581251]",awake,98.3,11.9,0,0
2024-01-08 18:30:00,66.9,"[751.8281363354322, 800.7030349580793, 771.7605796667534, 825.4132831526016, 858.1076024928618]",awake,97.8,18.4,0,0
2024-01-08 19:00:00,86.8,"[708.8487092920075, 857.6986002715366, 785.5209166447065, 769.8436072423365, 810.139249521275]",awake,97.8,13.4,0,0
2024-01-08 19:30:00,76.3,"[776.9163859682373, 784.22969769305, 808.48207897682, 843.6219146690074, 762.2063095045564]",awake,97.6,19.8,0,0
2024-01-08 20:00:00,82.6,"[743.5209338680618, 743.5881671008635, 847.6099778813855, 848.4569573213553, 824.3321789702529]",awake,98.6,8.1,0,0
2024-01-08 20:30:00,74.9,"[872.2389246899706, 855.1200689837135, 836.1430016815153, 837.651030496651, 794.5751371689558]",awake,98.5,23.8,0,0
2024-01-08 21:00:00,77.1,"[787.7465475419517, 818.3041602295782, 835.1080024677169, 799.7092005832781, 824.874521298463]",awake,97.9,2.1,0,0
2024-01-08 21:30:00,70.1,"[693.4465949364593, 821.9878277540306, 822.9977393436275, 791.7696421261511, 790.3495675002856]",awake,98.9,30.4,0,0
2024-01-08 22:00:00,65.2,"[1045.197487485026, 1025.8120607036149, 862.9580826041257, 1023.1658260775472, 984.517711670499]",light,95.4,4.1,480,450
2024-01-08 22:30:00,54.8,"[1038.8374287381964, 1012.9732395754897, 1041.5476576749588, 1024.6741433866048, 962.7960167103168]",light,95.3,6.1,480,450
2024-01-08 23:00:00,47.5,"[995.3164222308343, 968.9182068237252, 1000.988867519761, 1029.3763103603571, 971.1928846516378]",light,94.9,2.9,480,450
2024-01-08 23:30:00,59.4,"[1065.9066878214253, 1014.3369447110465, 962.1017310537395, 957.375591151248, 1001.1920665746792]",light,96.3,2.1,480,450
2024-01-09 00:00:00,63.1,"[1023.1522086927309, 1076.3590665257448, 1073.4037534713862, 945.3252946056925, 946.7014954356802]",deep,96.1,7.2,480,450
2024-01-09 00:30:00,59.7,"[1091.8987762441286, 1049.77959983332, 975.5509336487064, 943.6461259980725, 963.0112883430685]",deep,96.5,5.5,480,450
2024-01-09 01:00:00,62.4,"[996.6116362028982, 977.2404346567264, 1086.9391185925901, 984.4837276426085, 1012.8838341391084]",deep,96.4,3.0,480,450
2024-01-09 01:30:00,60.3,"[994.7447930891047, 1021.7054491989204, 942.2196861653476, 986.5182799515188, 1020.1599061921067]",deep,96.3,3.6,480,450
2024-01-09 02:00:00,59.5,"[952.6117863337302, 998.6008677779834, 1084.7735756655952, 952.3440681234082, 1063.4522847145263]",rem,95.9,0.8,480,450
2024-01-09 02:30:00,61.8,"[991.1306921141774, 884.7369467748788, 1094.9833997009466, 1034.1025415483828, 978.3201522923966]",rem,96.5,7.3,480,450
2024-01-09 03:00:00,52.4,"[989.9869198827215, 1003.8481930010889, 981.163933495198, 976.6663980409089, 935.8747355678684]",rem,96.3,6.1,480,450
2024-01-09 03:30:00,56.9,"[1086.0302998283437, 1010.508322717307, 950.7982667193876, 1068.652333679362, 1075.6992594720098]",rem,95.8,7.9,480,450
2024-01-09 04:00:00,58.2,"[1033.2697333727458, 962.2343715059812, 969.4695579005227, 959.732429912471, 997.3050730928799]",light,96.2,7.3,480,450
2024-01-09 04:30:00,63.1,"[989.4395310264177, 1022.9433341308262, 981.8702710468417, 954.793707521653, 1042.2191488230865]",light,95.3,4.9,480,450
2024-01-09 05:00:00,55.4,"[1026.721450570892, 961.4695211872554, 1028.1520845841687, 1053.9558980603006, 1007.7657028254592]",light,95.8,7.4,480,450
2024-01-09 05:30:00,72.8,"[967.906838967598, 978.3427418057471, 1069.083494248746, 890.2226430874177, 1006.6314547969808]",light,96.8,1.9,480,450
2024-01-09 06:00:00,76.1,"[707.0272540337841, 823.7460973463326, 819.6271865713521, 803.7816132211559, 838.0846236379205]",awake,97.5,7.4,0,0
2024-01-09 06:30:00,81.4,"[844.8301420582031, 786.1393458037254, 775.1218974138961, 779.469778123897, 856.1203787036779]",awake,98.1,36.3,0,0
2024-01-09 07:00:00,154.1,"[429.02668674190613, 415.23460677483996, 453.0954436852496, 410.02554156298646, 442.93944840086004]",awake,97.5,88.9,0,0
2024-01-09 07:30:00,139.6,"[400.7917674868878, 439.6576198716227, 446.45293449286737, 445.50718166207594, 487.00839997079066]",awake,98.1,78.2,0,0
2024-01-09 08:00:00,155.1,"[511.6141502326433, 369.3798162486451, 450.8389481773479, 430.3132593248641, 444.30624630665403]",awake,98.2,83.0,0,0
2024-01-09 08:30:00,147.6,"[414.6115616848931, 461.7913443681333, 467.3649147559689, 351.29170385954717, 413.4346647632426]",awake,98.2,91.0,0,0
2024-01-09 09:00:00,78.3,"[841.6182177467356, 750.2398096245852, 793.3982669974863, 798.5145562818384, 807.8572134903545]",awake,98.0,18.1,0,0
2024-01-09 09:30:00,83.8,"[837.8147398136335, 779.7143933486263, 797.9120358249105, 834.2061817235763, 688.8082819191022]",awake,98.0,30.6,0,0
2024-01-09 10:00:00,64.6,"[823.9594161404057, 795.5195051773964, 823.4549482948045, 843.4908202872552, 808.2151407092388]",awake,98.6,29.8,0,0
2024-01-09 10:30:00,74.2,"[766.4170818787755, 765.7331027900129, 802.1813397929537, 825.2596079706457, 893.7229643596149]",awake,97.9,13.6,0,0
2024-01-09 11:00:00,81.3,"[807.9590283393208, 791.1715647727685, 847.3088348632377, 806.0134229736276, 776.2252782283961]",awake,98.5,29.9,0,0
2024-01-09 11:30:00,82.5,"[886.042918453176, 752.0373434217825, 810.5639918684035, 738.8262640843842, 804.8289484564473]",awake,97.5,12.4,0,0
2024-01-09 12:00:00,70.7,"[877.4235580988196, 813.6044538271382, 778.0175962463137, 793.8555593222161, 752.57946106575]",awake,97.4,34.3,0,0
2024-01-09 12:30:00,68.2,"[798.0251844944962, 795.7899493163907, 840.0931328710468, 794.5212302551965, 761.611733711808]",awake,98.6,31.2,0,0
2024-01-09 13:00:00,75.9,"[770.0116510167543, 787.2718620009571, 816.3353176880374, 814.1181329645764, 783.3674710298641]",awake,97.9,34.6,0,0
2024-01-09 13:30:00,60.0,"[856.4181536634053, 812.7667348354418, 807.6157649617232, 815.1531799152947, 758.725880012069]",awake,97.3,5.5,0,0
2024-01-09 14:00:00,90.7,"[764.5740209009192, 806.0614276607292, 860.1950871469091, 675.3560950841585, 890.6422450399052]",awake,97.6,26.4,0,0
2024-01-09 14:30:00,83.0,"[764.8778172649277, 835.0970343506945, 746.8206166203964, 803.3682606976298, 835.4261951814897]",awake,97.4,25.5,0,0
2024-01-09 15:00:00,69.7,"[789.3125169089556, 814.5704602229061, 797.5274168426114, 791.9244392095718, 749.6662668017647]",awake,98.1,11.5,0,0
2024-01-09 15:30:00,77.0,"[787.2268172311805, 732.4933712508847, 783.033913331846, 704.1089162954968, 800.3339096990709]",awake,98.7,13.3,0,0
2024-01-09 16:00:00,80.5,"[766.9389352325998, 759.0003167589159, 785.0364088186221, 818.7037458450698, 753.4797761478624]",awake,97.6,16.5,0,0
2024-01-09 16:30:00,73.9,"[809.8859332803098, 847.4893744879838, 857.5676992703411, 843.3621863694855, 752.3013453161417]",awake,97.6,21.7,0,0
2024-01-09 17:00:00,65.4,"[806.2595805073812, 844.5653246483116, 838.3770520734433, 768.3914133462821, 857.615615906145]",awake,97.9,18.1,0,0
2024-01-09 17:30:00,74.8,"[823.8922632899711, 811.9143134740169, 827.2406063099648, 763.1756058063701, 734.495635649326]",awake,98.2,6.3,0,0
2024-01-09 18:00:00,67.0,"[761.6209000834435, 788.7265783017572, 778.6123784842262, 760.1386191176515, 805.6000699360211]",awake,97.4,23.9,0,0
2024-01-09 18:30:00,92.0,"[806.0323862016813, 846.8429616220593, 744.8447037278712, 863.0209812072395, 827.858147855194]",awake,97.9,18.0,0,0
2024-01-09 19:00:00,73.2,"[800.1080226155426, 752.1999988486209, 787.8959198817631, 794.8651141472999, 815.077914978098]",awake,97.7,13.1,0,0
2024-01-09 19:30:00,74.1,"[835.8298305639188, 816.2429885364947, 754.8384450066649, 881.3148063587873, 790.7055601311239]",awake,97.9,14.9,0,0
2024-01-09 20:00:00,75.8,"[778.9968429202428, 812.3257086918126, 781.5052868260675, 770.2112906194959, 759.0488096532055]",awake,97.6,3.1,0,0
2024-01-09 20:30:00,79.3,"[834.2815063186058, 774.5339242786856, 715.8695469547033, 792.0153172035224, 796.8492437166433]",awake,98.2,23.1,0,0
2024-01-09 21:00:00,81.3,"[761.1555164895067, 841.1108132617283, 799.7183817112824, 849.9214312311204, 794.1437671337746]",awake,97.9,27.2,0,0
2024-01-09 21:30:00,76.6,"[762.5298036722795, 870.1400485348054, 833.4337098170417, 824.5266161235849, 827.537018266691]",awake,97.7,22.0,0,0
2024-01-09 22:00:00,59.7,"[991.301872333544, 1052.6836540524982, 1072.6484642795717, 1063.8175052989723, 980.8926762702445]",light,96.1,2.8,480,450
2024-01-09 22:30:00,63.4,"[1012.3632401142744, 914.1409995535743, 1072.0153690385694, 968.1537017327689, 976.8498663959888]",light,96.2,7.9,480,450
2024-01-09 23:00:00,53.4,"[946.4018431564706, 926.7855037050273, 1050.3661514663902, 1016.8923760201483, 959.1837523684477]",light,95.6,4.3,480,450
2024-01-09 23:30:00,66.3,"[1023.9593147409872, 1041.8351786595633, 976.351287205088, 996.0663750597627, 1041.7089727898078]",light,95.5,4.0,480,450
2024-01-10 00:00:00,60.4,"[992.1349250736656, 1024.6284935881306, 988.9820502728888, 1016.1145627499516, 1002.9905636778766]",deep,95.1,5.2,480,450
2024-01-10 00:30:00,61.2,"[1093.1026379032953, 1027.7265305389049, 985.9552928875194, 989.7152498157377, 1045.5825582542036]",deep,95.8,1.3,480,450
2024-01-10 01:00:00,62.2,"[1016.2984039663944, 1042.6908496963094, 949.7624627187761, 990.5671413461081, 1004.4658189082382]",deep,95.3,6.7,480,450
2024-01-10 01:30:00,62.9,"[1078.9373358045652, 1001.7715938958471, 973.7005375720344, 985.5824450542101, 973.3049030745494]",deep,95.8,5.9,480,450
2024-01-10 02:00:00,67.6,"[1018.9480263621375, 955.9375122957131, 1029.1216503945382, 978.8032993415007, 939.2955715442561]",rem,95.4,5.0,480,450
2024-01-10 02:30:00,54.3,"[944.2896849057591, 984.1932414042255, 1095.8290593516754, 1056.5303814379592, 1098.6507258000652]",rem,96.1,6.9,480,450
2024-01-10 03:00:00,56.6,"[949.3702345313056, 984.9008115861615, 1089.9996784097527, 990.550565478728, 947.4070919496513]",rem,96.3,5.8,480,450
2024-01-10 03:30:00,55.7,"[1060.7245117268596, 963.0648535196019, 1034.3441304702492, 984.2105927452225, 934.7810168056517]",rem,96.1,4.7,480,450
2024-01-10 04:00:00,58.8,"[962.9150990209786, 1067.2362257917673, 994.6028049497677, 939.8303195151572, 976.1856128486122]",light,96.0,3.8,480,450
2024-01-10 04:30:00,58.2,"[1033.684960585628, 1034.076688907764, 1106.4845349220918, 958.0817413168924, 954.2930010128148]",light,97.4,1.9,480,450
2024-01-10 05:00:00,57.8,"[1012.8104508981445, 1026.8651416687069, 1088.5141532066534, 991.9090383686499, 1034.9675274460833]",light,96.0,6.7,480,450
2024-01-10 05:30:00,53.8,"[994.6693521517283, 1022.5335776892781, 1060.2692220571073, 1065.8995203923105, 1048.5053203754705]",light,95.9,5.7,480,450
2024-01-10 06:00:00,73.1,"[830.2719503912117, 810.5767737665997, 842.7673414456581, 804.2112784966721, 715.4552740859697]",awake,98.4,2.8,0,0
2024-01-10 06:30:00,67.8,"[812.8929256762008, 839.4200403850996, 874.3613826448021, 734.6573054816458, 796.4540540113378]",awake,98.4,22.3,0,0
2024-01-10 07:00:00,142.5,"[472.58230784323337, 387.8632893792244, 431.66634284771294, 376.1316117156221, 428.7399793850705]",awake,97.7,91.3,0,0
2024-01-10 07:30:00,142.6,"[442.73828968439113, 412.30895098945695, 398.47951715860376, 401.8200156312661, 348.7050451637217]",awake,97.6,81.0,0,0
2024-01-10 08:00:00,116.1,"[382.5299351964854, 421.0645137567449, 474.6081161536233, 469.4362664249728, 447.3371188967831]",awake,97.9,91.2,0,0
2024-01-10 08:30:00,141.2,"[415.15510100673924, 418.71741965028156, 486.20428589171945, 479.0521425775381, 431.74652181465177]",awake,98.2,90.6,0,0
2024-01-10 09:00:00,69.7,"[824.309198295881, 747.9624522980525, 780.9605220777155, 783.2906542153447, 797.2717384881712]",awake,98.3,20.9,0,0
2024-01-10 09:30:00,80.8,"[821.8850018724257, 757.6695427951645, 799.6313077848264, 775.3306161660223, 818.566847232628]",awake,96.8,15.5,0,0
2024-01-10 10:00:00,86.0,"[740.1785945002044, 807.7402934661437, 797.8529408364014, 750.028583640381, 768.9782802533363]",awake,97.6,18.5,0,0
2024-01-10 10:30:00,87.7,"[793.9659468567977, 788.1300898668183, 795.6146839326474, 797.6472235079563, 787.6489263663028]",awake,97.8,5.8,0,0
2024-01-10 11:00:00,70.7,"[849.2402002448085, 771.9707275222625, 805.3624249493868, 778.3170822196288, 805.7163694651134]",awake,98.3,13.2,0,0
2024-01-10 11:30:00,84.1,"[771.9673974555515, 811.9989661988575, 808.8107823522337, 730.7324692241516, 786.4940901510629]",awake,98.1,13.3,0,0
2024-01-10 12:00:00,83.7,"[842.6457876214508, 875.53404469253, 790.6020157704232, 786.0314020037548, 831.9427005954697]",awake,97.2,24.5,0,0
2024-01-10 12:30:00,79.7,"[832.0640740252605, 793.7353250246485, 836.6607622570737, 879.0751883463075, 826.7315135916647]",awake,98.0,25.2,0,0
2024-01-10 13:00:00,83.6,"[791.7644879363614, 824.1047751650503, 828.2486402208765, 736.151846670004, 733.4832319955503]",awake,98.5,22.7,0,0
2024-01-10 13:30:00,77.4,"[723.9677862925879, 805.2191969105863, 787.6022738271072, 772.3067789532348, 729.2126275519313]",awake,98.5,16.9,0,0
2024-01-10 14:00:00,80.0,"[808.730866764502, 799.3337654203415, 790.4738757903206, 799.9131656201187, 748.4963396682451]",awake,98.2,20.9,0,0
2024-01-10 14:30:00,74.0,"[826.622319104702, 769.8174188340022, 799.2710302400236, 800.594668771095, 800.2111871254965]",awake,98.0,12.8,0,0
2024-01-10 15:00:00,63.8,"[812.5470658162097, 847.7909411308938, 836.1876303062791, 817.1451074352117, 788.9185310664235]",awake,97.6,0.0,0,0
2024-01-10 15:30:00,81.2,"[693.8376657923741, 777.3162026001316, 790.1375749251766, 809.6495132268625, 768.8583783632887]",awake,96.9,7.0,0,0
2024-01-10 16:00:00,84.9,"[782.295846496024, 798.4692252634256, 723.067021470617, 779.2509194225099, 788.5628457040899]",awake,97.6,0.6,0,0
2024-01-10 16:30:00,75.1,"[785.6939103392677, 880.7410986772551, 851.5329590599063, 776.0755614553414, 818.162341055971]",awake,98.3,28.8,0,0
2024-01-10 17:00:00,74.2,"[764.0860363444114, 826.721674634166, 825.9788751454529, 748.8475686758497, 816.2071025851715]",awake,97.5,0.1,0,0
2024-01-10 17:30:00,88.5,"[774.074789987088, 787.5466766739747, 758.0317701879861, 791.4880519781746, 797.88970921117]",awake,97.8,5.4,0,0
2024-01-10 18:00:00,86.7,"[790.9774133313697, 835.2241746522271, 798.3693638336191, 822.4047911551381, 815.2399278792659]",awake,97.5,21.0,0,0
2024-01-10 18:30:00,90.8,"[843.2564272379464, 794.2899134073723, 833.1504028156702, 798.8855877845178, 759.6963790830621]",awake,97.8,14.6,0,0
2024-01-10 19:00:00,74.3,"[770.9005248544112, 871.6458131829545, 835.864764994416, 835.3959880338458, 838.39048717227]",awake,98.1,35.2,0,0
2024-01-10 19:30:00,64.4,"[807.6374998809714, 785.0376781094601, 858.5212508843574, 751.8628852717271, 803.9691334876823]",awake,97.9,37.9,0,0
2024-01-10 20:00:00,69.7,"[723.7734941163544, 754.8736742604054, 840.5091404343983, 791.0810269642164, 763.4787046129483]",awake,97.9,5.9,0,0
2024-01-10 20:30:00,79.8,"[840.1975863391194, 776.7221494174349, 780.0865912777953, 866.8835693670105, 857.872890996975]",awake,97.4,40.0,0,0
2024-01-10 21:00:00,73.7,"[777.6112617864202, 782.4706115753411, 765.7028847180678, 745.9127328011172, 760.8405182769948]",awake,98.6,18.7,0,0
2024-01-10 21:30:00,68.3,"[813.1067777474223, 838.1117140836682, 771.2378543772008, 736.6199014243014, 757.2785294120976]",awake,97.9,23.0,0,0
2024-01-10 22:00:00,56.2,"[980.9584140965807, 1002.2447318706494, 978.2818432337608, 1023.2723842147393, 979.8299068172463]",light,95.3,7.3,480,450
2024-01-10 22:30:00,60.1,"[971.2844841269854, 1020.9877025241236, 1075.3926453323672, 993.7722250553509, 1036.7464616047378]",light,96.9,3.7,480,450
2024-01-10 23:00:00,64.8,"[966.1065931964723, 1039.3275331336863, 1085.3080688941411, 927.8106117375764, 1072.0002164259358]",light,95.3,3.6,480,450
2024-01-10 23:30:00,62.1,"[967.838931226669, 1012.7795356478672, 950.6958068443965, 1071.85718367329, 963.0945624060308]",light,96.3,2.0,480,450
2024-01-11 00:00:00,54.9,"[1031.3396448082137, 988.6831326656464, 957.4837955583347, 1005.5598335888519, 998.3332514317883]",deep,95.7,3.4,480,450
2024-01-11 00:30:00,59.9,"[969.9783667571256, 952.8473805652857, 1051.9361312136598, 986.682996838847, 1033.5093303737165]",deep,96.7,4.0,480,450
2024-01-11 01:00:00,59.2,"[976.1391129632372, 982.8078121006005, 1029.6656393281366, 971.5589550963055, 1085.5410785087013]",deep,95.4,1.6,480,450
2024-01-11 01:30:00,60.5,"[1111.7013450667062, 987.1716366481445, 977.0195414351496, 1041.9976966713145, 1012.1292457760469]",deep,95.3,2.7,480,450
2024-01-11 02:00:00,57.5,"[922.9860193647431, 949.8813155803772, 976.4839598552708, 983.8822856952498, 974.7501913486531]",rem,95.6,10.1,480,450
2024-01-11 02:30:00,70.6,"[942.2825083472898, 1094.1260546054034, 920.7608000903199, 1084.8569673114264, 988.3917666438988]",rem,96.8,6.7,480,450
2024-01-11 03:00:00,59.5,"[999.2331808093872, 1002.0711801606459, 988.9014274888783, 912.9703731943167, 1141.0512431149123]",rem,95.0,6.0,480,450
2024-01-11 03:30:00,48.5,"[995.0177718481265, 1019.0054727093192, 1053.4849134240048, 1031.3139779104574, 937.4884714136543]",rem,96.2,2.9,480,450
2024-01-11 04:00:00,59.5,"[996.5235749290738, 1070.8331051105367, 1029.253638784718, 1019.6619696314336, 997.2213864370851]",light,96.2,3.4,480,450
2024-01-11 04:30:00,64.1,"[991.3298776203242, 986.1577493370304, 978.9090431501006, 1078.157797746663, 1018.4643401746166]",light,96.0,3.4,480,450
2024-01-11 05:00:00,61.8,"[966.6318146538151, 1027.043589109721, 915.1437947128944, 983.4858019972215, 1046.6314071150707]",light,96.2,8.7,480,450
2024-01-11 05:30:00,53.6,"[967.0328219671322, 1002.1674324088921, 1030.4086479697053, 1029.4037671578546, 984.493966654873]",light,96.0,5.8,480,450
2024-01-11 06:00:00,60.5,"[870.837065620098, 726.8585378633304, 836.4091067403562, 890.585593834944, 785.793069711462]",awake,97.8,29.7,0,0
2024-01-11 06:30:00,71.2,"[859.9385341803818, 799.3812516582326, 897.7074883787357, 754.7524457654144, 844.3008130797164]",awake,98.5,16.3,0,0
2024-01-11 07:00:00,136.6,"[471.66298891390113, 460.3055009665899, 464.18561104673006, 421.7235666015308, 399.6395204157139]",awake,98.0,87.9,0,0
2024-01-11 07:30:00,125.9,"[423.1341997893896, 396.02590007482166, 439.57885565028084, 424.5670814040285, 412.79980156501364]",awake,98.7,88.5,0,0
2024-01-11 08:00:00,138.8,"[390.69119979465756, 441.02551610727556, 393.2563663315166, 454.8930985629937, 450.57881806024415]",awake,98.3,89.5,0,0
2024-01-11 08:30:00,155.4,"[463.9067004433908, 455.09363465937844, 435.2457490264749, 414.3277920579589, 410.62157719676793]",awake,98.4,88.7,0,0
2024-01-11 09:00:00,77.3,"[760.4726203171994, 809.3542849008419, 800.2417518827988, 825.7286680845847, 843.0138669990265]",awake,98.2,7.3,0,0
2024-01-11 09:30:00,79.9,"[770.122370790108, 814.5925605655694, 823.5115063343244, 795.4910919484482, 759.472626636411]",awake,98.4,19.9,0,0
2024-01-11 10:00:00,69.3,"[837.2384950203059, 795.0671486974536, 734.6119392070091, 808.8752757687786, 800.4759995579432]",awake,97.5,21.1,0,0
