timestamp,heart_rate,rr_intervals,sleep_stage,spo2,activity_level,time_in_bed_min,total_sleep_min
2023-12-16 10:30:00,71.3,"[745.0070698014092, 760.3271136224142, 810.123090495036, 758.5663163801732, 836.3696194320232]",awake,98.2,12.0,0,0
2023-12-16 11:00:00,72.6,"[872.1554263513896, 812.6521635975706, 817.2202771718197, 775.1501067266571, 861.9066872999329]",awake,97.8,20.4,0,0
2023-12-16 11:30:00,65.9,"[831.2436889583036, 856.3968546699742, 753.4003375682177, 746.2033051700455, 766.8175135975202]",awake,98.1,18.4,0,0
2023-12-16 12:00:00,68.1,"[810.7682940575676, 790.2684312240873, 793.6068416358373, 769.9169394000207, 775.0588271081597]",awake,97.9,20.1,0,0
2023-12-16 12:30:00,63.9,"[844.8623057350214, 770.3365762814774, 776.817778150218, 733.2163604029254, 869.9210060953358]",awake,97.6,2.1,0,0
2023-12-16 13:00:00,71.0,"[835.1579856768909, 810.7524099199875, 817.7022779076386, 847.5418585880728, 791.6578722876473]",awake,97.9,15.1,0,0
2023-12-16 13:30:00,90.3,"[775.1662903462452, 786.9572713988659, 811.6636362183614, 777.4150189606873, 717.9701139012252]",awake,97.6,9.5,0,0
2023-12-16 14:00:00,63.7,"[791.3668932276445, 833.363296022193, 867.6735093885322, 732.5505294159955, 742.7333756190516]",awake,98.6,22.5,0,0
2023-12-16 14:30:00,74.3,"[725.7324283664324, 825.2828577290983, 810.0660185314126, 853.6059256089367, 739.665120929674]",awake,97.6,24.2,0,0
2023-12-16 15:00:00,74.4,"[753.435235919489, 809.5345295236176, 807.9387114562313, 783.9042205443458, 797.4417273910224]",awake,97.9,30.5,0,0
2023-12-16 15:30:00,77.1,"[734.9253225299407, 744.9278626738106, 763.7418744203071, 842.4905549499002, 777.3957887162364]",awake,98.0,29.3,0,0
2023-12-16 16:00:00,70.9,"[782.684285658224, 810.0770256005084, 832.3376754354234, 769.2090774517621, 849.9181719673636]",awake,98.2,23.3,0,0
2023-12-16 16:30:00,86.5,"[785.3836692798903, 808.0995071874166, 791.52257770334, 746.8389146043473, 773.491196580683]",awake,98.2,29.3,0,0
2023-12-16 17:00:00,68.8,"[775.5378868962702, 812.0179895605457, 920.672690508847, 835.0015413183113, 787.3228764519391]",awake,97.0,22.4,0,0
2023-12-16 17:30:00,84.5,"[759.0557301047586, 878.3659280835982, 824.0211306514001, 853.3638397968624, 844.7886533898715]",awake,98.7,37.3,0,0
2023-12-16 18:00:00,65.7,"[860.0736050721257, 858.727846720875, 780.4772056264193, 838.4469930374692, 766.8549590267916]",awake,98.5,7.6,0,0
2023-12-16 18:30:00,80.6,"[827.2671347810166, 868.0677985041336, 770.4036726034702, 811.6216529186448, 805.3711046356673]",awake,99.0,22.7,0,0
2023-12-16 19:00:00,72.9,"[786.1399083254338, 797.3643334263527, 849.9244759247687, 842.7680522138813, 823.0248130351451]",awake,97.5,7.1,0,0
2023-12-16 19:30:00,77.2,"[817.7372430679455, 884.3486629608097, 827.9081499198039, 816.747007977529, 800.7250947474859]",awake,98.5,15.6,0,0
2023-12-16 20:00:00,65.9,"[812.2047886562522, 789.92221755291, 787.4729913760558, 796.6012260887678, 831.8659087175231]",awake,98.3,13.4,0,0
2023-12-16 20:30:00,76.3,"[836.7969660027901, 769.138631546624, 709.3049708854368, 821.6464585176616, 776.9483334508709]",awake,97.6,19.5,0,0
2023-12-16 21:00:00,58.7,"[836.984265342057, 822.6594451949576, 800.5881075142313, 777.3764534381905, 768.2827782067875]",awake,97.9,27.5,0,0
2023-12-16 21:30:00,75.6,"[897.2789058348145, 801.0791758553231, 753.1465587861038, 828.437921587383, 839.5188228185741]",awake,97.9,24.3,0,0
2023-12-16 22:00:00,59.2,"[945.4498851722592, 1030.0749449486523, 979.5968436572896, 972.7975953884913, 979.381936660035]",light,96.2,5.7,480,450
2023-12-16 22:30:00,52.2,"[1078.619565490963, 1076.0054275432733, 1004.3479304698118, 965.2845863102341, 1028.9645886051246]",light,96.0,4.0,480,450
2023-12-16 23:00:00,52.0,"[1005.6849094719465, 950.394333950755, 1007.7922307535289, 1057.2005080805257, 1017.0102746957118]",light,95.7,4.7,480,450
2023-12-16 23:30:00,63.5,"[1000.3387373463235, 966.0858853077688, 922.3987822266624, 1021.209640363974, 981.3739956166316]",light,95.5,5.8,480,450
2023-12-17 00:00:00,61.9,"[1020.0997419512357, 1068.1686072498699, 991.4719693685599, 948.2311994494122, 967.1577334386405]",deep,96.7,2.6,480,450
2023-12-17 00:30:00,62.6,"[1011.4886052728275, 953.2277487553404, 946.9706428500938, 957.5791650118871, 965.0507040022587]",deep,95.9,3.4,480,450
2023-12-17 01:00:00,50.8,"[949.9518353868972, 882.9479734064075, 1065.1994433983957, 1051.782227844521, 972.6365305961535]",deep,95.8,5.8,480,450
2023-12-17 01:30:00,51.1,"[1023.4150998517619, 909.220560396549, 1024.7602198453262, 972.9132692414122, 999.0351774453719]",deep,95.8,6.5,480,450
2023-12-17 02:00:00,61.1,"[959.6734053926045, 978.413611653763, 951.0118134987501, 985.1477029921183, 1002.9160261539328]",rem,96.4,2.4,480,450
2023-12-17 02:30:00,66.0,"[1026.0323844764869, 1101.8981316157046, 947.9278889855352, 1014.9676161323468, 1013.893063001514]",rem,96.0,5.1,480,450
2023-12-17 03:00:00,57.5,"[983.8447190206861, 960.4403343827794, 1021.905068699815, 917.2335590813885, 982.3017843104195]",rem,95.8,3.6,480,450
2023-12-17 03:30:00,63.6,"[998.2129753624996, 1065.9893649162502, 989.1682085803174, 1017.4763169720053, 1056.9509184209815]",rem,96.5,2.5,480,450
2023-12-17 04:00:00,57.2,"[1042.4037449541213, 990.7535716210168, 1045.0568888455482, 1018.6544648297787, 1042.4476271520246]",light,95.8,3.3,480,450
2023-12-17 04:30:00,55.2,"[948.5664407529009, 1034.858636805215, 999.5440146006035, 1061.3035508479786, 925.6330818504189]",light,95.1,7.4,480,450
2023-12-17 05:00:00,60.2,"[1049.467908102754, 1073.0376915120605, 1029.1530214806087, 1138.366306784694, 1025.7098634234744]",light,96.1,6.4,480,450
2023-12-17 05:30:00,73.1,"[977.2235397299874, 981.9847879707811, 886.1272796072813, 948.3415094284891, 1068.463969317069]",light,95.7,4.3,480,450
2023-12-17 06:00:00,90.0,"[822.5212793298022, 853.7628556175848, 846.2344492014033, 841.434325283852, 823.1407316751275]",awake,97.7,15.3,0,0
2023-12-17 06:30:00,67.1,"[804.85481384003, 790.7264029288309, 817.5533923707305, 797.8735436443758, 801.9489768660115]",awake,98.1,29.1,0,0
2023-12-17 07:00:00,74.2,"[755.9510097125593, 795.0193586698427, 813.6437873643999, 775.5100581763743, 845.2203690967498]",awake,98.3,26.3,0,0
2023-12-17 07:30:00,86.1,"[837.0132467521552, 742.9445013626337, 858.2613738618841, 780.923942527812, 829.7266802309256]",awake,97.9,23.9,0,0
2023-12-17 08:00:00,70.2,"[806.4241843740994, 718.6498469720882, 806.3069527083406, 825.2014199213951, 819.5336614854331]",awake,97.0,10.9,0,0
2023-12-17 08:30:00,84.8,"[755.1019260129983, 866.1216699813743, 835.7847375730422, 832.3833487093757, 764.4482375150119]",awake,98.2,15.7,0,0
2023-12-17 09:00:00,86.9,"[798.0247626465983, 814.8515096125916, 764.7530721637756, 831.733282440152, 840.1942112270294]",awake,98.1,28.2,0,0
2023-12-17 09:30:00,89.2,"[818.8023531581288, 787.9309112224678, 827.4316167673024, 784.0176773095948, 779.6938164860906]",awake,97.5,25.2,0,0
2023-12-17 10:00:00,74.4,"[816.8525423209022, 792.9493092271956, 804.3248719619377, 849.4544115157732, 819.9935115250976]",awake,97.7,1.1,0,0
2023-12-17 10:30:00,77.2,"[735.1858971877778, 770.4471737336955, 800.9853554081518, 792.911837252032, 825.2851907727961]",awake,97.3,9.0,0,0
2023-12-17 11:00:00,78.0,"[792.6218499607862, 786.250073459275, 850.6923168233631, 813.5113240028217, 775.0520646777454]",awake,97.7,14.4,0,0
2023-12-17 11:30:00,71.7,"[817.0037201819383, 795.3565876205776, 776.8513579195145, 790.3976167450833, 808.5112036873684]",awake,98.8,38.4,0,0
2023-12-17 12:00:00,80.1,"[790.2006563494015, 759.6995122928587, 804.7445807169902, 826.048627494038, 795.445711747255]",awake,98.0,8.8,0,0
2023-12-17 12:30:00,78.6,"[840.5027364313268, 766.2869135545379, 779.2814967885142, 806.1314002857354, 788.3762850245122]",awake,98.1,24.2,0,0
2023-12-17 13:00:00,74.1,"[849.2458001601514, 766.2951579111252, 771.4771161270266, 780.4599687529305, 844.7913393430623]",awake,98.6,21.7,0,0
2023-12-17 13:30:00,74.7,"[742.214972734224, 807.0913742777725, 789.2082800479645, 842.6091044943993, 785.543994301101]",awake,97.8,27.2,0,0
2023-12-17 14:00:00,67.0,"[774.8121798053102, 768.4307590716265, 818.2679374075835, 816.9161704700119, 784.1807972458078]",awake,97.7,10.6,0,0
2023-12-17 14:30:00,79.0,"[854.3258847647711, 796.7259412012485, 810.6175396688425, 768.4963954736818, 801.9197838684898]",awake,99.0,13.0,0,0
2023-12-17 15:00:00,76.6,"[841.9451811322028, 815.2185482569702, 844.371003777147, 752.2428424898122, 818.7185301634688]",awake,98.9,22.9,0,0
2023-12-17 15:30:00,76.3,"[739.9826125347549, 732.8238210049451, 809.5878438416968, 869.4283666043593, 794.4185654481685]",awake,97.9,20.1,0,0
2023-12-17 16:00:00,78.5,"[849.1675675733626, 759.0258388869182, 818.3865164814174, 819.6447961300864, 743.0386605335601]",awake,98.3,12.9,0,0
2023-12-17 16:30:00,64.7,"[861.1175679096772, 858.4215564260882, 788.3937945034531, 805.5432624747598, 721.9862686725003]",awake,98.4,16.8,0,0
2023-12-17 17:00:00,66.5,"[706.387785126386, 889.9046939859995, 826.30786748895, 759.69150645931, 819.8615951540785]",awake,97.7,13.4,0,0
2023-12-17 17:30:00,89.9,"[738.2839488428074, 791.3684102101622, 802.2058022268806, 782.7129225282565, 950.0256188789709]",awake,98.3,16.1,0,0
2023-12-17 18:00:00,90.4,"[775.1495679178884, 830.0340427166963, 813.8844886293921, 806.044184270491, 797.134403781454]",awake,98.3,34.4,0,0
2023-12-17 18:30:00,91.0,"[753.7156524980818, 828.6160610548407, 823.9738384773187, 847.945617691958, 812.3458436605008]",awake,98.5,27.9,0,0
2023-12-17 19:00:00,78.9,"[817.0698679056204, 732.4600894942454, 916.1436175589849, 812.0152846976165, 825.8626740838046]",awake,97.0,15.1,0,0
2023-12-17 19:30:00,66.5,"[742.3762214834276, 809.5281835634436, 840.2633085126781, 740.6500408993847, 807.3967966868091]",awake,97.9,25.7,0,0
2023-12-17 20:00:00,59.2,"[776.7304105236236, 849.639299970846, 821.8189939466082, 833.3392930371674, 759.3840436356758]",awake,97.8,18.1,0,0
2023-12-17 20:30:00,72.0,"[797.8259527947794, 777.1915870572569, 876.0002290301915, 793.7900890182881, 767.9598095872486]",awake,97.7,3.1,0,0
2023-12-17 21:00:00,78.8,"[733.5931518323207, 834.1936556749121, 868.4390894137745, 826.2463667319687, 708.4310291445734]",awake,98.3,19.5,0,0
2023-12-17 21:30:00,69.4,"[823.4329106314062, 771.3652038997834, 805.0818705357464, 750.8237083558469, 778.6054577551863]",awake,98.4,34.7,0,0
2023-12-17 22:00:00,64.8,"[1077.722705244577, 990.8335761464964, 1091.9181768860817, 1039.5932888907844, 996.9931578015968]",light,95.4,1.9,480,450
2023-12-17 22:30:00,62.8,"[1008.5991218541174, 999.4217689563899, 1079.171906614915, 993.0300162770683, 1053.7509205541114]",light,96.2,0.2,480,450
2023-12-17 23:00:00,56.3,"[897.7282221959952, 1019.6491510798056, 1062.5408960221641, 1000.3653260471569, 971.91362698129]",light,96.3,3.5,480,450
2023-12-17 23:30:00,66.8,"[1024.1831662122224, 998.5549118733528, 995.9698058131307, 1050.7300447681155, 921.8103071115011]",light,95.7,6.1,480,450
2023-12-18 00:00:00,62.1,"[1008.2028113488967, 1066.8082399185334, 1073.783494430664, 1029.0422031719977, 1043.8579861162234]",deep,96.9,4.0,480,450
2023-12-18 00:30:00,65.9,"[989.8952659230354, 1142.6557855471294, 998.8786138891866, 1041.896169388906, 998.1886473375812]",deep,96.3,6.6,480,450
2023-12-18 01:00:00,56.3,"[1008.8890625709721, 972.408381716086, 1054.43587920292, 1000.4429511528307, 979.4780170174457]",deep,95.7,4.1,480,450
2023-12-18 01:30:00,59.1,"[918.9168515232175, 1031.6770216742907, 954.5142325956444, 922.1417714027783, 938.2765986060208]",deep,96.8,8.1,480,450
2023-12-18 02:00:00,60.7,"[1022.1502681253914, 1000.8784702137989, 956.8885763325943, 1015.0482927815506, 1010.116418961993]",rem,96.3,2.8,480,450
2023-12-18 02:30:00,75.1,"[951.4934728143082, 1011.4108055065892, 984.0628779450846, 1010.2959897009471, 962.3848731727481]",rem,96.0,5.3,480,450
2023-12-18 03:00:00,60.4,"[1022.1987298188742, 925.525960320361, 1040.8117618335955, 984.49882611431, 959.8357605082363]",rem,96.5,4.5,480,450
2023-12-18 03:30:00,51.5,"[1021.1265611927308, 1048.4129531924145, 977.1908218788979, 1084.2147238122957, 916.5704872757423]",rem,95.0,5.2,480,450
2023-12-18 04:00:00,56.7,"[1051.8284297176406, 963.2655368989967, 1042.1143897670386, 1014.3553085088633, 976.4233215287946]",light,95.5,0.1,480,450
2023-12-18 04:30:00,59.1,"[1065.3047551493287, 1013.2610437630464, 1007.6385423998524, 967.4172453115042, 1031.8322458013]",light,96.5,7.4,480,450
2023-12-18 05:00:00,56.5,"[1044.322988903617, 1011.2077768781401, 987.7366772649763, 924.2945408494586, 1020.9294150100245]",light,95.6,5.3,480,450
2023-12-18 05:30:00,60.6,"[963.4029655931448, 970.441020588168, 1010.9645514646916, 959.675983164701, 989.1765868524345]",light,96.1,2.5,480,450
2023-12-18 06:00:00,77.8,"[714.9756832003932, 752.2422678481793, 883.518762668199, 796.627091157394, 860.2845314279772]",awake,97.5,22.9,0,0
2023-12-18 06:30:00,81.7,"[801.5150051976749, 767.2636138603247, 779.7203125305721, 789.6488722760355, 775.8666721705059]",awake,98.1,12.6,0,0
2023-12-18 07:00:00,128.1,"[457.40891065968043, 443.9626621049813, 425.03714912902933, 443.8036182025998, 412.8951087016993]",awake,97.6,89.1,0,0
2023-12-18 07:30:00,134.2,"[421.3672456625786, 473.7605471150412, 408.73631166517754, 451.64109248941054, 426.1696979984143]",awake,98.2,75.7,0,0
2023-12-18 08:00:00,155.2,"[448.17813631990566, 403.3350312511009, 436.62579710159076, 492.01106151500954, 446.20226075454065]",awake,97.3,81.2,0,0
2023-12-18 08:30:00,141.8,"[455.3291423088431, 464.0184697390139, 439.0197130971038, 392.2445289505275, 448.600399112369]",awake,97.4,82.3,0,0
2023-12-18 09:00:00,79.0,"[893.7709110945848, 719.3678655336522, 731.1526040236569, 806.9789555173272, 790.0220153453754]",awake,97.7,13.4,0,0
2023-12-18 09:30:00,87.5,"[836.5958900487775, 828.5668649541426, 816.5100350120563, 852.5733422015018, 828.8485188761326]",awake,97.3,6.8,0,0
2023-12-18 10:00:00,84.5,"[761.8976015425898, 765.5690278403163, 821.115818775276, 785.8227105348202, 778.5219536521826]",awake,97.7,28.2,0,0
2023-12-18 10:30:00,69.4,"[801.9690836613562, 811.1143783561446, 793.5119105420317, 804.1981246655898, 850.4267503259721]",awake,97.8,4.7,0,0
2023-12-18 11:00:00,80.7,"[764.412124036701, 753.1926043706093, 775.0911207396514, 703.6214976146894, 781.7969003756513]",awake,97.7,21.3,0,0
2023-12-18 11:30:00,64.6,"[804.120943942347, 785.265502323271, 773.0958167320679, 798.437216413348, 782.7557429098623]",awake,98.2,28.3,0,0
2023-12-18 12:00:00,72.3,"[789.1449184920663, 763.7414856579236, 833.5919934098904, 824.789429079904, 780.509412029175]",awake,98.7,36.4,0,0
2023-12-18 12:30:00,58.6,"[767.5494762122073, 777.7465678809695, 825.4886070256833, 769.7051840506275, 761.7226004373003]",awake,97.7,19.9,0,0
2023-12-18 13:00:00,94.7,"[782.9082281088679, 864.8139691564933, 777.7380718292674, 860.8401460257251, 841.3344957302915]",awake,97.7,30.9,0,0
2023-12-18 13:30:00,88.3,"[817.0718498659849, 822.8675344698576, 823.1217987261168, 914.7683919184511, 779.9916328152312]",awake,98.1,12.3,0,0
2023-12-18 14:00:00,78.9,"[884.3919448710519, 820.0674292519957, 760.3244811057903, 850.0936902693469, 729.0827231459652]",awake,98.2,21.4,0,0
2023-12-18 14:30:00,88.2,"[812.1864158187635, 787.8927085345791, 830.6027533975702, 789.0938548166772, 802.5500280827092]",awake,99.0,21.3,0,0
2023-12-18 15:00:00,74.7,"[845.2566964433, 851.7732544584154, 781.2126733430033, 806.9154556928169, 847.4611673806925]",awake,98.8,36.0,0,0
2023-12-18 15:30:00,75.7,"[786.5733500182523, 783.8011084900223, 730.4942400778547, 827.5668679741141, 835.2325510514501]",awake,98.4,20.2,0,0
2023-12-18 16:00:00,73.5,"[850.3699860307447, 847.5710746222738, 838.8527135115559, 824.3237804972911, 769.1356477158589]",awake,98.4,12.3,0,0
2023-12-18 16:30:00,79.5,"[773.8251634558387, 820.7838599146015, 804.4158938499547, 748.1546855266336, 824.7247279012955]",awake,98.3,14.6,0,0
2023-12-18 17:00:00,78.5,"[843.6841157942205, 850.2492245752022, 832.0860377803114, 709.8714993095559, 708.6241831830404]",awake,97.6,27.5,0,0
2023-12-18 17:30:00,75.5,"[821.6711129045253, 886.5652122114666, 801.6913293542592, 782.2780025753207, 817.9130931293381]",awake,97.4,24.9,0,0
2023-12-18 18:00:00,82.5,"[794.3428498746308, 860.2123436167916, 850.9312831747244, 799.8785216175687, 755.4401796035139]",awake,97.1,13.1,0,0
2023-12-18 18:30:00,76.3,"[746.3908730872948, 811.9184317981785, 860.4234481432137, 826.9315986733086, 783.5552790441594]",awake,97.7,12.8,0,0
2023-12-18 19:00:00,82.2,"[828.7522796300871, 773.5693070999286, 839.5981325203808, 794.7740086147741, 773.0911372814385]",awake,97.9,28.4,0,0
2023-12-18 19:30:00,74.9,"[837.3012979293788, 756.3895899360504, 799.6811923430037, 789.6310757590272, 849.2741584384829]",awake,98.0,25.5,0,0
2023-12-18 20:00:00,77.9,"[831.6351245820719, 835.0337294978038, 805.6351885969972, 771.3001685156746, 835.2471563458149]",awake,98.5,28.4,0,0
2023-12-18 20:30:00,78.7,"[813.0855432149277, 774.6807539977075, 824.5771632595886, 890.6954781990113, 827.2808976978363]",awake,97.8,20.3,0,0
2023-12-18 21:00:00,69.4,"[782.728301315769, 732.9896123695628, 746.5110287619661, 754.9891572596728, 804.0427454002966]",awake,99.0,5.6,0,0
2023-12-18 21:30:00,86.0,"[779.0868458406953, 783.2449922702461, 790.6503113667734, 774.8680343703473, 821.5172716291027]",awake,97.5,23.0,0,0
2023-12-18 22:00:00,64.0,"[1030.953581161721, 1087.7799833574315, 945.3271336635286, 1068.1393711849264, 1055.272550684829]",light,96.3,6.0,480,450
2023-12-18 22:30:00,55.7,"[1006.0405861111548, 1009.5889207333346, 1044.9765079611718, 932.975602532667, 1093.738509958923]",light,95.7,5.4,480,450
2023-12-18 23:00:00,64.3,"[1015.785802249942, 1070.7373235851844, 1042.5694982289451, 1052.8052678455772, 1044.6759019044905]",light,96.6,6.9,480,450
2023-12-18 23:30:00,59.0,"[920.0742868054018, 1017.791971489803, 1032.6118821253874, 1008.0361669317317, 1036.5239706047137]",light,96.0,4.0,480,450
2023-12-19 00:00:00,60.0,"[980.4891076172217, 1153.1137445282004, 975.0349137922364, 976.1457876693347, 970.1637023500714]",deep,96.7,7.3,480,450
2023-12-19 00:30:00,56.5,"[949.1146171655951, 915.0292240886486, 1037.7476211746564, 925.1713971189616, 915.957539297043]",deep,96.1,6.2,480,450
2023-12-19 01:00:00,59.5,"[993.3708583305951, 1043.2651540927093, 1030.3854429641817, 965.0699075774155, 939.6126437981347]",deep,97.0,2.4,480,450
2023-12-19 01:30:00,55.1,"[1086.3282294103203, 988.5869619023788, 979.2055050116552, 993.6511509807119, 951.6437743339048]",deep,96.5,5.9,480,450
2023-12-19 02:00:00,50.7,"[963.6082602733513, 989.1377452015381, 937.7338762278123, 1016.6266398011081, 1009.8967777491488]",rem,95.8,6.8,480,450
2023-12-19 02:30:00,68.1,"[1031.3311761675016, 1023.7405170109921, 994.121949088803, 1007.7419687487887, 989.3684770309328]",rem,96.3,2.4,480,450
2023-12-19 03:00:00,59.4,"[933.562649970156, 985.2684525138131, 932.026996251209, 1004.3839121392976, 1040.5705598912512]",rem,96.9,3.2,480,450
2023-12-19 03:30:00,56.3,"[1069.8749651691223, 1048.3829141669069, 915.5932570710575, 962.7083592115814, 1070.5716878979194]",rem,95.3,2.4,480,450
2023-12-19 04:00:00,55.3,"[906.9487662896183, 999.4100270660791, 898.7992791067026, 1094.30173071328, 967.9126851361206]",light,95.6,2.5,480,450
2023-12-19 04:30:00,61.4,"[1082.837621546189, 1027.9205052461691, 934.2704792470985, 1000.9448630189491, 1034.8098761205838]",light,96.0,5.8,480,450
2023-12-19 05:00:00,59.7,"[1006.4527806251001, 990.6744068035252, 1027.2379067682384, 937.1318647562747, 1029.7864534036219]",light,95.5,7.5,480,450
2023-12-19 05:30:00,59.3,"[970.5845431511048, 980.9745117154911, 938.4095198409, 1014.972321633374, 959.2905187953567]",light,96.2,3.4,480,450
2023-12-19 06:00:00,90.8,"[763.5820241322191, 747.7101537889639, 808.3357242419455, 799.6077851203421, 761.0455882980298]",awake,98.7,28.2,0,0
2023-12-19 06:30:00,67.0,"[762.2725755357069, 871.4551351597024, 818.0810331953841, 817.5545152344358, 784.3923503407332]",awake,98.4,13.3,0,0
2023-12-19 07:00:00,127.7,"[457.1844831955976, 437.30260784992566, 466.6572200458334, 453.1939531954341, 421.3375809845291]",awake,97.9,81.9,0,0
2023-12-19 07:30:00,158.0,"[421.8440176393278, 436.89519231565197, 398.0818633806809, 343.06500742933804, 475.37585259541436]",awake,97.6,86.5,0,0
2023-12-19 08:00:00,139.7,"[377.9543997601784, 436.65667349713857, 444.4356033589921, 474.2948886769221, 429.5331943576205]",awake,98.0,87.1,0,0
2023-12-19 08:30:00,159.2,"[405.1227297007561, 434.2353985188489, 414.1382670409349, 418.2981259896286, 334.0602110078103]",awake,98.3,91.4,0,0
2023-12-19 09:00:00,73.9,"[910.7346659249658, 771.6593456571503, 805.5081969501144, 766.8040678701489, 809.7992457159864]",awake,98.5,26.7,0,0
2023-12-19 09:30:00,82.9,"[831.2828105504481, 752.9601414923717, 819.8057731791187, 750.6114821648903, 799.5761974740113]",awake,98.0,10.1,0,0
2023-12-19 10:00:00,66.9,"[686.0771285716188, 831.9659951408178, 799.2200589515736, 766.706734342918, 831.1211292278227]",awake,98.2,14.4,0,0
2023-12-19 10:30:00,82.6,"[700.343033521301, 829.166577597506, 789.0980253576315, 832.9251949287759, 859.6664804448322]",awake,97.9,4.9,0,0
2023-12-19 11:00:00,76.5,"[830.2590679957156, 763.3574815844596, 774.9080728337901, 893.119601867234, 784.6015990764001]",awake,98.0,16.7,0,0
2023-12-19 11:30:00,78.1,"[838.8246986988821, 779.3949266604734, 752.7599441928302, 811.6141000278791, 823.7079096568322]",awake,98.2,27.0,0,0
2023-12-19 12:00:00,91.8,"[844.4599192131982, 717.2965325560226, 777.7208362654719, 803.8705293499095, 792.6046522049876]",awake,97.8,43.7,0,0
2023-12-19 12:30:00,81.8,"[783.2597850885709, 819.46259903053, 751.716930230363, 786.9972094445427, 814.2256144162675]",awake,98.3,38.0,0,0
2023-12-19 13:00:00,70.9,"[784.9896190292808, 794.168887891817, 796.687172028951, 876.6467765907279, 912.101005905751]",awake,98.1,32.9,0,0
2023-12-19 13:30:00,78.5,"[714.7040569628781, 715.1360099710412, 765.918095819785, 702.5466615199005, 812.1092543122863]",awake,97.4,29.6,0,0
2023-12-19 14:00:00,73.2,"[841.7657301008755, 842.3896567324949, 722.8982164880962, 811.6832181551778, 813.5853186051476]",awake,97.8,34.0,0,0
2023-12-19 14:30:00,71.6,"[782.0529415700125, 759.2928861587501, 837.3852537137267, 826.5727347421307, 791.2932376144579]",awake,97.1,9.8,0,0
2023-12-19 15:00:00,72.9,"[847.8676232310811, 726.2735444077964, 757.4065354280275, 796.7656626868951, 807.2429111155627]",awake,97.9,38.6,0,0
2023-12-19 15:30:00,87.2,"[767.6487142844537, 811.3850262797612, 826.9937848200465, 787.89256577257, 809.3734556527743]",awake,98.3,15.1,0,0
2023-12-19 16:00:00,72.4,"[807.6245698481071, 706.0829459527396, 819.4779465712157, 791.1535285442797, 877.7113098797262]",awake,98.7,30.7,0,0
2023-12-19 16:30:00,67.8,"[771.5677637787858, 829.0916751034331, 781.0906438416077, 776.7465338997916, 807.7160197961199]",awake,98.1,27.6,0,0
2023-12-19 17:00:00,70.7,"[789.5188748378067, 810.9793619284254, 762.3522002055596, 816.4873340647374, 869.6420469585747]",awake,98.9,2.5,0,0
2023-12-19 17:30:00,77.9,"[877.0090978159897, 811.2667775446977, 793.5265594528865, 811.9266927937517, 854.0055608362511]",awake,98.1,12.0,0,0
2023-12-19 18:00:00,81.6,"[803.0001404096578, 828.4969881995792, 839.3963906058979, 789.5287933270101, 789.0283329437837]",awake,97.5,25.9,0,0
2023-12-19 18:30:00,83.8,"[861.6681662687204, 702.5049600315566, 814.1684832071116, 769.6519188939618, 753.9459694438516]",awake,97.8,18.5,0,0
2023-12-19 19:00:00,78.5,"[820.0548331906023, 831.7359363686525, 740.8625231957744, 814.8618680671485, 862.0129702448751]",awake,97.9,21.4,0,0
2023-12-19 19:30:00,72.4,"[830.1921943853562, 839.8334064463679, 747.2778727460226, 762.9334378921747, 769.1581867852833]",awake,97.5,10.2,0,0
2023-12-19 20:00:00,83.5,"[810.705169796777, 798.8709688932361, 790.6025313510925, 766.6624618204464, 761.1363178409744]",awake,98.6,28.8,0,0
2023-12-19 20:30:00,80.8,"[727.380908481191, 814.5235642927289, 774.088258797828, 796.14668627556, 777.2770283227067]",awake,98.5,17.7,0,0
2023-12-19 21:00:00,84.4,"[734.335031379839, 779.1422787846242, 820.81192639378, 834.126480574412, 844.3960055806091]",awake,97.3,11.8,0,0
2023-12-19 21:30:00,72.0,"[806.1140525955343, 781.5605448549255, 818.3385304250615, 819.9474229591344, 774.0867213353561]",awake,98.4,16.6,0,0
2023-12-19 22:00:00,60.5,"[1035.0322472498397, 1005.2002776477796, 997.7312663876443, 995.4254772377556, 915.8415085938091]",light,96.2,6.0,480,450
2023-12-19 22:30:00,64.2,"[991.0197957992174, 991.2193494171454, 914.8291073523186, 1054.4980064551964, 953.7641100247923]",light,96.5,7.0,480,450
2023-12-19 23:00:00,51.6,"[1040.4030777710689, 1048.8561639586833, 1067.5878296037183, 951.0990917835052, 1002.7476154032756]",light,96.5,0.0,480,450
2023-12-19 23:30:00,60.6,"[987.0492311473652, 1086.8824722614086, 961.805293270488, 950.5894121892287, 1039.63953194906]",light,95.7,6.8,480,450
2023-12-20 00:00:00,54.5,"[1054.2332959521618, 1016.8821096154562, 1037.2730008603967, 1033.6889054173544, 963.1783982799029]",deep,95.5,6.5,480,450
2023-12-20 00:30:00,60.4,"[1017.621262695649, 979.6519771593819, 977.0658038780366, 1037.349208678561, 1043.9940838217601]",deep,95.9,4.8,480,450
2023-12-20 01:00:00,61.6,"[1091.463790845142, 1072.215218604637, 1029.5752283981024, 986.9236844333232, 1002.5754575699625]",deep,95.6,5.7,480,450
2023-12-20 01:30:00,47.1,"[963.8694549218267, 955.7092643016161, 941.1854740861426, 1035.583092920537, 1092.1891839440925]",deep,95.9,8.3,480,450
2023-12-20 02:00:00,65.3,"[1034.9433959063415, 1019.2493469544665, 980.6101470548629, 1067.576587022615, 1025.4837263159618]",rem,96.0,2.7,480,450
